Food Name,Calories,Protein_g,Carbohydrates_g,Taste,Ingredients,prep_time,Instructions,Description,Fat,No_serving
Traditional Chana Dal Curry Masala,259,8,22,Spicy,"Chickpea, Chili, Coriander Leaves, Cowpea, Cumin Seeds, Curry Leaves, Garlic, Ginger, Moong Dal, Mustard Seeds, Onion, Sesame Oil, Tomato, Turmeric Powder",Total in 69M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and fry briefly. Add Onion and saute  golden brown. Add Garlic, Ginger and saute  1-2 minutes. Add Tomato and cook until it turns mushy. Add Turmeric Powder, Chili Powder and mix well. Add the main ingredients and coat with the masala. Add water as needed cover and cook until done. Garnish with Coriander Leaves and serve.",A thyroid-friendly legume recipe made with balanced spices and wholesome ingredients for better metabolism.,10,4
Traditional Palak Curry Special,228,20,16,Spicy,"Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Drumstick Leaves, Garlic, Ginger, Mustard Seeds, Onion, Palak, Sesame Oil, Spinach, Tomato, Turmeric Powder",Total in 30M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and fry briefly. Add Onion and saute  golden brown. Add Garlic, Ginger and saute  1-2 minutes. Add Tomato and cook until it turns mushy. Add Turmeric Powder, Chili Powder and mix well. Add the main ingredients and coat with the masala. Add water as needed cover and cook until done. Garnish with Coriander Leaves and serve.",A thyroid-friendly leafy recipe made with balanced spices and wholesome ingredients for better metabolism.,6,2
Classic Pepper Egg Fry Masala,153,6,15,Spicy,"Eggs, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Mustard Seeds, Onion, Pepper, Sunflower Oil, Tomato, Turmeric Powder",Total in 30M,"Heat Sunflower Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and saute  Add Onion and saute  translucent. Add Garlic and saute  1 minute. Add the chopped vegetables and stir well. Add Turmeric Powder, Chili Powder and mix thoroughly. Cook on medium heat for 8-10 minutes stirring occasionally. Season with Salt and serve hot.",A thyroid-friendly egg recipe made with balanced spices and wholesome ingredients for better metabolism.,6,4
Homestyle Pepper Chicken Roast Curry,252,7,26,Spicy,"Chicken, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Ginger, Mustard Seeds, Onion, Pepper, Sesame Oil, Tomato, Turmeric Powder",Total in 33M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and fry briefly. Add Onion and saute  golden brown. Add Garlic, Ginger and saute  1-2 minutes. Add Tomato and cook until it turns mushy. Add Turmeric Powder, Chili Powder and mix well. Add the main ingredients and coat with the masala. Add water as needed cover and cook until done. Garnish with Coriander Leaves and serve.",A thyroid-friendly chicken recipe made with balanced spices and wholesome ingredients for better metabolism.,11,3
Classic Paneer Thokku Delight,349,7,10,Spicy,"Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Ginger, Mustard Seeds, Onion, Paneer, Pepper, Sesame Oil, Tomato, Turmeric Powder",Total in 44M,Heat Sesame Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A thyroid-friendly paneer recipe made with balanced spices and wholesome ingredients for better metabolism.,9,4
Mild Vendakkai Kuzhambu Fusion,275,20,13,Astringent,"Asafoetida, Black Pepper, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Er Powder, Garlic, Lady'S Finger, Mustard Seeds, Onion, Sesame Oil, Tamarind, Tomato, Turmeric Powder",Total in 67M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and fry briefly. Add Onion and saute  golden brown. Add Garlic and saute  1-2 minutes. Add Tomato and cook until it turns mushy. Add Turmeric Powder, Chili Powder and mix well. Add the main ingredients and coat with the masala. Add water as needed cover and cook until done. Garnish with Coriander Leaves and serve.",A thyroid-friendly kuzhambu recipe made with balanced spices and wholesome ingredients for better metabolism.,10,3
Mild Green Gram Curry Bliss,261,7,26,Spicy,"Chickpea, Chili, Coriander Leaves, Cowpea, Cumin Seeds, Curry Leaves, Garlic, Ginger, Moong Dal, Mustard Seeds, Onion, Sesame Oil, Tomato, Turmeric Powder",Total in 50M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and fry briefly. Add Onion and saute  golden brown. Add Garlic, Ginger and saute  1-2 minutes. Add Tomato and cook until it turns mushy. Add Turmeric Powder, Chili Powder and mix well. Add the main ingredients and coat with the masala. Add water as needed cover and cook until done. Garnish with Coriander Leaves and serve.",A thyroid-friendly legume recipe made with balanced spices and wholesome ingredients for better metabolism.,12,3
Healthy Pepper Tea Fusion,306,12,14,Spicy,"Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Ginger, Honey, Lemon, Mustard Seeds, Onion, Pepper, Sesame Oil, Tulsi, Turmeric Powder",Total in 65M,Heat Sesame Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A thyroid-friendly drink recipe made with balanced spices and wholesome ingredients for better metabolism.,5,3
Fragrant Tulsi Decoction Treat,186,15,10,Astringent,"Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Ginger, Honey, Lemon, Mustard Seeds, Onion, Sesame Oil, Tulsi, Turmeric Powder",Total in 62M,Heat Sesame Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A thyroid-friendly drink recipe made with balanced spices and wholesome ingredients for better metabolism.,6,2
Healthy Seer Fish Fry Variety,144,16,21,Spicy,"Fish, Chili, Coconut, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Mustard Seeds, Onion, Sesame Oil, Sunflower Oil, Tamarind, Turmeric Powder",Total in 45M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and saute  Add Onion and saute  translucent. Add Garlic and saute  1 minute. Add the chopped vegetables and stir well. Add Turmeric Powder, Chili Powder and mix thoroughly. Cook on medium heat for 8-10 minutes stirring occasionally. Season with Salt and serve hot.",A thyroid-friendly fish recipe made with balanced spices and wholesome ingredients for better metabolism.,10,2
Homestyle Aatu Kari Masala Bliss,288,12,12,Spicy,"Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Fennel Seeds, Garlic, Mustard Seeds, Onion, Sesame Oil, Tomato, Turmeric Powder",Total in 69M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and fry briefly. Add Onion and saute  golden brown. Add Garlic and saute  1-2 minutes. Add Tomato and cook until it turns mushy. Add Turmeric Powder, Chili Powder and mix well. Add the main ingredients and coat with the masala. Add water as needed cover and cook until done. Garnish with Coriander Leaves and serve.",A thyroid-friendly mutton recipe made with balanced spices and wholesome ingredients for better metabolism.,6,4
Zesty Cowpea Poriyal Curry,274,6,9,Spicy,"Asafoetida, Chickpea, Chili, Coconut, Coriander Leaves, Cowpea, Curry Leaves, Garlic, Ginger, Moong Dal, Mustard Seeds, Onion, Sesame Oil, Tomato, Turmeric Powder, Urad Dal",Total in 57M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and saute  Add Onion and saute  translucent. Add Garlic, Ginger and saute  1 minute. Add the chopped vegetables and stir well. Add Turmeric Powder, Chili Powder and mix thoroughly. Cook on medium heat for 8-10 minutes stirring occasionally. Season with Salt and serve hot.",A thyroid-friendly legume recipe made with balanced spices and wholesome ingredients for better metabolism.,5,4
Authentic Vatha Kuzhambu Variety,164,10,15,Spicy,"Asafoetida, Black Pepper, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Er Powder, Garlic, Mustard Seeds, Onion, Sesame Oil, Tamarind, Tomato, Turmeric Powder",Total in 32M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and fry briefly. Add Onion and saute  golden brown. Add Garlic and saute  1-2 minutes. Add Tomato and cook until it turns mushy. Add Turmeric Powder, Chili Powder and mix well. Add the main ingredients and coat with the masala. Add water as needed cover and cook until done. Garnish with Coriander Leaves and serve.",A thyroid-friendly kuzhambu recipe made with balanced spices and wholesome ingredients for better metabolism.,8,2
Healthy Pepper Egg Fry Treat,310,17,16,Spicy,"Eggs, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Mustard Seeds, Onion, Pepper, Sunflower Oil, Tomato, Turmeric Powder",Total in 50M,"Heat Sunflower Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and saute  Add Onion and saute  translucent. Add Garlic and saute  1 minute. Add the chopped vegetables and stir well. Add Turmeric Powder, Chili Powder and mix thoroughly. Cook on medium heat for 8-10 minutes stirring occasionally. Season with Salt and serve hot.",A thyroid-friendly egg recipe made with balanced spices and wholesome ingredients for better metabolism.,3,3
Classic Curry Leaf Chutney Style,142,14,17,Spicy,"Asafoetida, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Drumstick Leaves, Garlic, Ginger, Mustard Seeds, Onion, Sesame Oil, Spinach, Tomato, Turmeric Powder, Urad Dal",Total in 55M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and fry briefly. Add Onion and saute  golden brown. Add Garlic, Ginger and saute  1-2 minutes. Add Tomato and cook until it turns mushy. Add Turmeric Powder, Chili Powder and mix well. Add the main ingredients and coat with the masala. Add water as needed cover and cook until done. Garnish with Coriander Leaves and serve.",A thyroid-friendly leafy recipe made with balanced spices and wholesome ingredients for better metabolism.,4,4
Rustic Lemon Ginger Drink Curry,187,15,17,Spicy,"Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Ginger, Honey, Lemon, Mustard Seeds, Onion, Sesame Oil, Tomato, Tulsi, Turmeric Powder",Total in 68M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and fry briefly. Add Onion and saute  golden brown. Add Garlic, Ginger and saute  1-2 minutes. Add Tomato and cook until it turns mushy. Add Turmeric Powder, Chili Powder and mix well. Add the main ingredients and coat with the masala. Add water as needed cover and cook until done. Garnish with Coriander Leaves and serve.",A thyroid-friendly drink recipe made with balanced spices and wholesome ingredients for better metabolism.,10,3
Healthy Coconut Chicken Gravy Special,288,20,23,Spicy,"Chicken, Chili, Coconut, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Mustard Seeds, Onion, Sesame Oil, Tomato, Turmeric Powder",Total in 45M,Heat Sesame Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A thyroid-friendly chicken recipe made with balanced spices and wholesome ingredients for better metabolism.,9,3
Authentic Tulsi Decoction Bliss,143,19,10,Spicy,"Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Ginger, Honey, Lemon, Mustard Seeds, Onion, Sesame Oil, Tulsi, Turmeric Powder",Total in 45M,Heat Sesame Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A thyroid-friendly drink recipe made with balanced spices and wholesome ingredients for better metabolism.,6,2
Rustic Mutton Gravy Variety,292,12,24,Spicy,"Mutton, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Fennel Seeds, Garlic, Mustard Seeds, Onion, Sesame Oil, Tomato, Turmeric Powder",Total in 59M,Heat Sesame Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A thyroid-friendly mutton recipe made with balanced spices and wholesome ingredients for better metabolism.,6,4
Healthy Muttai Thokku Special,330,12,24,Spicy,"Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Ginger, Mustard Seeds, Onion, Sesame Oil, Tomato, Turmeric Powder",Total in 39M,Heat Sesame Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A thyroid-friendly egg recipe made with balanced spices and wholesome ingredients for better metabolism.,10,4
Mild Egg Roast Style,271,18,23,Bitter,"Eggs, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Mustard Seeds, Onion, Sesame Oil, Tomato, Turmeric Powder",Total in 60M,Heat Sesame Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A thyroid-friendly egg recipe made with balanced spices and wholesome ingredients for better metabolism.,4,3
Fragrant Ragi Pongal Masala,302,14,13,Spicy,"Black Pepper, Cashew, Cumin Seeds, Curry Leaves, Ginger, Millet, Moong Dal, Onion, Ragi, Rice, Sesame Oil",Total in 61M,Heat Sesame Oil in a pan over medium heat. Add Cumin Seeds and let them splutter. Add Curry Leaves and fry briefly. Add Onion and saute  golden brown. Add Ginger and saute  1-2 minutes. Add the main ingredients and coat with the masala. Add water as needed cover and cook until done. Season with Salt and serve.,A thyroid-friendly millet recipe made with balanced spices and wholesome ingredients for better metabolism.,4,3
Zesty Egg Curry Delight,336,11,25,Spicy,"Eggs, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Ginger, Mustard Seeds, Onion, Sesame Oil, Tomato, Turmeric Powder",Total in 44M,"Heat Sesame Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and fry briefly. Add Onion and saute  golden brown. Add Garlic, Ginger and saute  1-2 minutes. Add Tomato and cook until it turns mushy. Add Turmeric Powder, Chili Powder and mix well. Add the main ingredients and coat with the masala. Add water as needed cover and cook until done. Garnish with Coriander Leaves and serve.",A thyroid-friendly egg recipe made with balanced spices and wholesome ingredients for better metabolism.,12,2
Wholesome Pepper Paneer Fry Delight,122,18,30,Spicy,"Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Garlic, Mustard Seeds, Onion, Paneer, Pepper, Sunflower Oil, Tomato, Turmeric Powder",Total in 68M,"Heat Sunflower Oil in a pan over medium heat. Add Mustard Seeds and let them splutter. Add Curry Leaves and saute  Add Onion and saute  translucent. Add Garlic and saute  1 minute. Add the chopped vegetables and stir well. Add Turmeric Powder, Chili Powder and mix thoroughly. Cook on medium heat for 8-10 minutes stirring occasionally. Season with Salt and serve hot.",A thyroid-friendly paneer recipe made with balanced spices and wholesome ingredients for better metabolism.,5,3
Homestyle Mutton Sukka Varuval Fusion,321,9,23,Spicy,"Mutton, Chili, Coriander Leaves, Cumin Seeds, Curry Leaves, Fennel Seeds, Garlic, Ginger, Mustard Seeds, Onion, Sesame Oil, Tomato, Turmeric Powder",Total in 66M,Heat Sesame Oil in a pan. Add Mustard Seeds and let them splutter. Add Curry Leaves. Add all vegetables and spices. Cook on medium heat stirring occasionally. Season with Salt and serve hot.,A thyroid-friendly mutton recipe made with balanced spices and wholesome ingredients for better metabolism.,10,2
